Match info: 392204.yaml
['Royal Challengers Bangalore', 'Kings XI Punjab']
Harbhajan Singh {'total runs given': 84, 'batsman matches played': 3, 'total wickets': 5, 'bowler matches played': 3, 'total balls': 17, 'total runs': 30, 'bowler balls': 62}
SS Tiwary {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 20, 'total runs': 26, 'bowler balls': 0}
SL Malinga {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}

Match info: 392189.yaml
['Chennai Super Kings', 'Delhi Daredevils']
V Sehwag {'total runs given': 134, 'batsman matches played': 14, 'total wickets': 3, 'bowler matches played': 7, 'total balls': 229, 'total runs': 406, 'bowler balls': 67}
AB de Villiers {'total runs given': 0, 'batsman matches played': 7, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 101, 'total runs': 95, 'bowler balls': 0}
TM Dilshan {'total runs given': 26, 'batsman matches played': 8, 'total wickets': 1, 'bowler matches played': 2, 'total balls': 92, 'total runs': 117, 'bowler balls': 24}
KD Karthik {'total runs given': 0, 'batsman matches played': 9, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 139, 'total runs': 197, 'bowler balls': 0}
MK Tiwary {'total runs given': 0, 'batsman matches played': 7, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 87, 'total runs': 104, 'bowler balls': 0}
G Gambhir {'total runs given': 0, 'batsman matches played': 15, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 408, 'total runs': 547, 'bowler balls': 0}
DL Vettori {'total runs given': 54, 'batsman matches played': 0, 'total wickets': 2, 'bowler matches played': 2, 'total balls': 0, 'total runs': 0, 'bowler balls': 48}
DP Nannes {'total runs given': 27, 'batsman matches played': 0, 'total wickets': 3, 'bowler matches played': 1, 'total balls': 0, 'total runs': 0, 'bowler balls': 26}
A Nehra {'total runs given': 384, 'batsman matches played': 3, 'total wickets': 15, 'bowler matches played': 15, 'total balls': 13, 'total runs': 3, 'bowler balls': 306}
AM Salvi {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
PJ Sangwan {'total runs given': 262, 'batsman matches played': 3, 'total wickets': 6, 'bowler matches played': 8, 'total balls': 8, 'total runs': 2, 'bowler balls': 174}
ML Hayden {'total runs given': 0, 'batsman matches played': 5, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 155, 'total runs': 219, 'bowler balls': 0}
PA Patel {'total runs given': 0, 'batsman matches played': 14, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 337, 'total runs': 327, 'bowler balls': 0}
MS Dhoni {'total runs given': 0, 'batsman matches played': 16, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 357, 'total runs': 460, 'bowler balls': 0}
A Flintoff {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
SK Raina {'total runs given': 62, 'batsman matches played': 16, 'total wickets': 1, 'bowler matches played': 4, 'total balls': 364, 'total runs': 505, 'bowler balls': 44}
S Badrinath {'total runs given': 0, 'batsman matches played': 12, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 172, 'total runs': 237, 'bowler balls': 0}
JA Morkel {'total runs given': 485, 'batsman matches played': 12, 'total wickets': 18, 'bowler matches played': 15, 'total balls': 183, 'total runs': 268, 'bowler balls': 352}
MS Gony {'total runs given': 456, 'batsman matches played': 5, 'total wickets': 17, 'bowler matches played': 16, 'total balls': 25, 'total runs': 35, 'bowler balls': 371}
Joginder Sharma {'total runs given': 241, 'batsman matches played': 2, 'total wickets': 8, 'bowler matches played': 7, 'total balls': 11, 'total runs': 16, 'bowler balls': 158}
M Muralitharan {'total runs given': 454, 'batsman matches played': 2, 'total wickets': 13, 'bowler matches played': 17, 'total balls': 7, 'total runs': 3, 'bowler balls': 417}
L Balaji {'total runs given': 359, 'batsman matches played': 2, 'total wickets': 11, 'bowler matches played': 11, 'total balls': 8, 'total runs': 2, 'bowler balls': 241}

Match info: 392195.yaml
['Kings XI Punjab', 'Rajasthan Royals']
RS Bopara {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
KC Sangakkara {'total runs given': 0, 'batsman matches played': 12, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 288, 'total runs': 404, 'bowler balls': 0}
DPMD Jayawardene {'total runs given': 0, 'batsman matches played': 14, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 165, 'total runs': 207, 'bowler balls': 0}
IK Pathan {'total runs given': 449, 'batsman matches played': 13, 'total wickets': 20, 'bowler matches played': 17, 'total balls': 159, 'total runs': 179, 'bowler balls': 403}
Yuvraj Singh {'total runs given': 129, 'batsman matches played': 17, 'total wickets': 9, 'bowler matches played': 9, 'total balls': 288, 'total runs': 417, 'bowler balls': 111}
PP Chawla {'total runs given': 476, 'batsman matches played': 10, 'total wickets': 19, 'bowler matches played': 18, 'total balls': 73, 'total runs': 100, 'bowler balls': 359}
WA Mota {'total runs given': 54, 'batsman matches played': 3, 'total wickets': 1, 'bowler matches played': 3, 'total balls': 47, 'total runs': 38, 'bowler balls': 26}
K Goel {'total runs given': 36, 'batsman matches played': 8, 'total wickets': 0, 'bowler matches played': 2, 'total balls': 112, 'total runs': 97, 'bowler balls': 18}
RR Powar {'total runs given': 145, 'batsman matches played': 2, 'total wickets': 6, 'bowler matches played': 8, 'total balls': 28, 'total runs': 34, 'bowler balls': 114}
YA Abdulla {'total runs given': 81, 'batsman matches played': 0, 'total wickets': 4, 'bowler matches played': 2, 'total balls': 0, 'total runs': 0, 'bowler balls': 44}
VRV Singh {'total runs given': 425, 'batsman matches played': 2, 'total wickets': 11, 'bowler matches played': 13, 'total balls': 3, 'total runs': 4, 'bowler balls': 296}
GC Smith {'total runs given': 0, 'batsman matches played': 13, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 430, 'total runs': 520, 'bowler balls': 0}
SA Asnodkar {'total runs given': 0, 'batsman matches played': 10, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 244, 'total runs': 311, 'bowler balls': 0}
RJ Quiney {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
YK Pathan {'total runs given': 280, 'batsman matches played': 17, 'total wickets': 9, 'bowler matches played': 15, 'total balls': 275, 'total runs': 458, 'bowler balls': 207}
AD Mascarenhas {'total runs given': 51, 'batsman matches played': 2, 'total wickets': 5, 'bowler matches played': 2, 'total balls': 9, 'total runs': 9, 'bowler balls': 49}
RA Jadeja {'total runs given': 27, 'batsman matches played': 11, 'total wickets': 0, 'bowler matches played': 3, 'total balls': 131, 'total runs': 179, 'bowler balls': 19}
SK Warne {'total runs given': 466, 'batsman matches played': 8, 'total wickets': 23, 'bowler matches played': 17, 'total balls': 69, 'total runs': 73, 'bowler balls': 363}
M Rawat {'total runs given': 0, 'batsman matches played': 8, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 46, 'total runs': 38, 'bowler balls': 0}
AS Raut {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1, 'total runs': 1, 'bowler balls': 0}
Kamran Khan {'total runs given': 22, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 5, 'total runs': 3, 'bowler balls': 18}
MM Patel {'total runs given': 448, 'batsman matches played': 2, 'total wickets': 16, 'bowler matches played': 16, 'total balls': 3, 'total runs': 0, 'bowler balls': 355}

Match info: 392200.yaml
['Kings XI Punjab', 'Mumbai Indians']
K Goel {'total runs given': 36, 'batsman matches played': 8, 'total wickets': 0, 'bowler matches played': 2, 'total balls': 112, 'total runs': 97, 'bowler balls': 18}
RS Bopara {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 16, 'total runs': 11, 'bowler balls': 0}
Yuvraj Singh {'total runs given': 138, 'batsman matches played': 18, 'total wickets': 9, 'bowler matches played': 10, 'total balls': 294, 'total runs': 419, 'bowler balls': 123}
KC Sangakkara {'total runs given': 0, 'batsman matches played': 13, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 341, 'total runs': 464, 'bowler balls': 0}
DPMD Jayawardene {'total runs given': 0, 'batsman matches played': 15, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 175, 'total runs': 214, 'bowler balls': 0}
WA Mota {'total runs given': 54, 'batsman matches played': 4, 'total wickets': 1, 'bowler matches played': 3, 'total balls': 49, 'total runs': 39, 'bowler balls': 26}
RR Powar {'total runs given': 159, 'batsman matches played': 2, 'total wickets': 6, 'bowler matches played': 9, 'total balls': 28, 'total runs': 34, 'bowler balls': 127}
IK Pathan {'total runs given': 476, 'batsman matches played': 14, 'total wickets': 22, 'bowler matches played': 18, 'total balls': 193, 'total runs': 218, 'bowler balls': 430}
PP Chawla {'total runs given': 498, 'batsman matches played': 11, 'total wickets': 21, 'bowler matches played': 19, 'total balls': 80, 'total runs': 106, 'bowler balls': 383}
VS Malik {'total runs given': 29, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 0, 'total runs': 0, 'bowler balls': 19}
YA Abdulla {'total runs given': 102, 'batsman matches played': 0, 'total wickets': 7, 'bowler matches played': 3, 'total balls': 0, 'total runs': 0, 'bowler balls': 69}
SR Tendulkar {'total runs given': 0, 'batsman matches played': 8, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 193, 'total runs': 190, 'bowler balls': 0}
S Dhawan {'total runs given': 0, 'batsman matches played': 14, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 308, 'total runs': 340, 'bowler balls': 0}
JP Duminy {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 49, 'total runs': 52, 'bowler balls': 0}
DJ Bravo {'total runs given': 256, 'batsman matches played': 8, 'total wickets': 12, 'bowler matches played': 10, 'total balls': 153, 'total runs': 191, 'bowler balls': 199}
AM Nayar {'total runs given': 69, 'batsman matches played': 11, 'total wickets': 1, 'bowler matches played': 5, 'total balls': 146, 'total runs': 207, 'bowler balls': 43}
Harbhajan Singh {'total runs given': 108, 'batsman matches played': 4, 'total wickets': 5, 'bowler matches played': 4, 'total balls': 18, 'total runs': 30, 'bowler balls': 74}
SS Tiwary {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 25, 'total runs': 29, 'bowler balls': 0}
ST Jayasuriya {'total runs given': 195, 'batsman matches played': 15, 'total wickets': 5, 'bowler matches played': 9, 'total balls': 340, 'total runs': 519, 'bowler balls': 151}
Z Khan {'total runs given': 369, 'batsman matches played': 7, 'total wickets': 13, 'bowler matches played': 11, 'total balls': 43, 'total runs': 34, 'bowler balls': 258}
SL Malinga {'total runs given': 26, 'batsman matches played': 0, 'total wickets': 1, 'bowler matches played': 1, 'total balls': 0, 'total runs': 0, 'bowler balls': 26}

Match info: 392224.yaml
['Royal Challengers Bangalore', 'Chennai Super Kings']
ML Hayden {'total runs given': 0, 'batsman matches played': 6, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 183, 'total runs': 276, 'bowler balls': 0}
M Vijay {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 14, 'total runs': 14, 'bowler balls': 0}
SK Raina {'total runs given': 62, 'batsman matches played': 17, 'total wickets': 1, 'bowler matches played': 4, 'total balls': 391, 'total runs': 546, 'bowler balls': 44}
MS Dhoni {'total runs given': 0, 'batsman matches played': 17, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 364, 'total runs': 465, 'bowler balls': 0}
JDP Oram {'total runs given': 163, 'batsman matches played': 3, 'total wickets': 3, 'bowler matches played': 5, 'total balls': 20, 'total runs': 21, 'bowler balls': 106}
S Badrinath {'total runs given': 0, 'batsman matches played': 13, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 180, 'total runs': 244, 'bowler balls': 0}
JA Morkel {'total runs given': 526, 'batsman matches played': 13, 'total wickets': 19, 'bowler matches played': 16, 'total balls': 197, 'total runs': 281, 'bowler balls': 376}
SB Jakati {'total runs given': 65, 'batsman matches played': 1, 'total wickets': 5, 'bowler matches played': 2, 'total balls': 9, 'total runs': 13, 'bowler balls': 48}
L Balaji {'total runs given': 378, 'batsman matches played': 2, 'total wickets': 14, 'bowler matches played': 12, 'total balls': 8, 'total runs': 2, 'bowler balls': 266}
M Muralitharan {'total runs given': 480, 'batsman matches played': 3, 'total wickets': 13, 'bowler matches played': 18, 'total balls': 8, 'total runs': 3, 'bowler balls': 435}
S Tyagi {'total runs given': 48, 'batsman matches played': 0, 'total wickets': 2, 'bowler matches played': 2, 'total balls': 0, 'total runs': 0, 'bowler balls': 37}
R Dravid {'total runs given': 0, 'batsman matches played': 16, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 362, 'total runs': 446, 'bowler balls': 0}
RV Uthappa {'total runs given': 0, 'batsman matches played': 17, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 333, 'total runs': 359, 'bowler balls': 0}
LRPL Taylor {'total runs given': 0, 'batsman matches played': 6, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 106, 'total runs': 176, 'bowler balls': 0}
V Kohli {'total runs given': 62, 'batsman matches played': 15, 'total wickets': 2, 'bowler matches played': 4, 'total balls': 198, 'total runs': 191, 'bowler balls': 49}
MV Boucher {'total runs given': 0, 'batsman matches played': 12, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 191, 'total runs': 232, 'bowler balls': 0}
P Kumar {'total runs given': 453, 'batsman matches played': 15, 'total wickets': 15, 'bowler matches played': 16, 'total balls': 120, 'total runs': 131, 'bowler balls': 351}
B Akhil {'total runs given': 138, 'batsman matches played': 8, 'total wickets': 2, 'bowler matches played': 6, 'total balls': 41, 'total runs': 55, 'bowler balls': 105}
RE van der Merwe {'total runs given': 55, 'batsman matches played': 2, 'total wickets': 2, 'bowler matches played': 2, 'total balls': 40, 'total runs': 67, 'bowler balls': 43}
JH Kallis {'total runs given': 365, 'batsman matches played': 13, 'total wickets': 4, 'bowler matches played': 13, 'total balls': 229, 'total runs': 241, 'bowler balls': 253}
R Vinay Kumar {'total runs given': 238, 'batsman matches played': 6, 'total wickets': 7, 'bowler matches played': 10, 'total balls': 38, 'total runs': 41, 'bowler balls': 185}
A Kumble {'total runs given': 363, 'batsman matches played': 6, 'total wickets': 18, 'bowler matches played': 13, 'total balls': 22, 'total runs': 15, 'bowler balls': 303}

Match info: 392217.yaml
['Chennai Super Kings', 'Rajasthan Royals']
SA Asnodkar {'total runs given': 0, 'batsman matches played': 11, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 249, 'total runs': 314, 'bowler balls': 0}
